precinct_id,district,representative,party,incumbent_race,margin
1742,6,Jim Clyburn,Democrat,Black,0.65
1743,6,Jim Clyburn,Democrat,Black,0.65
1744,6,Jim Clyburn,Democrat,Black,0.65
1745,6,Jim Clyburn,Democrat,Black,0.65
1746,6,Jim Clyburn,Democrat,Black,0.65
1747,6,Jim Clyburn,Democrat,Black,0.65
1748,6,Jim Clyburn,Democrat,Black,0.65
1749,2,Joe Wilson,Republican,White,0.6
1750,6,Jim Clyburn,Democrat,Black,0.65
1751,6,Jim Clyburn,Democrat,Black,0.65
1752,6,Jim Clyburn,Democrat,Black,0.65
1753,6,Jim Clyburn,Democrat,Black,0.65
1754,2,Joe Wilson,Republican,White,0.6
1755,6,Jim Clyburn,Democrat,Black,0.65
1756,6,Jim Clyburn,Democrat,Black,0.65
1757,6,Jim Clyburn,Democrat,Black,0.65
1758,6,Jim Clyburn,Democrat,Black,0.65
1759,6,Jim Clyburn,Democrat,Black,0.65
1760,6,Jim Clyburn,Democrat,Black,0.65
1761,6,Jim Clyburn,Democrat,Black,0.65
1762,6,Jim Clyburn,Democrat,Black,0.65
1763,6,Jim Clyburn,Democrat,Black,0.65
1764,6,Jim Clyburn,Democrat,Black,0.65
1765,6,Jim Clyburn,Democrat,Black,0.65
1766,3,Jeff Duncan,Republican,White,0.68
1767,3,Jeff Duncan,Republican,White,0.68
1768,3,Jeff Duncan,Republican,White,0.68
1769,3,Jeff Duncan,Republican,White,0.68
1770,3,Jeff Duncan,Republican,White,0.68
1771,3,Jeff Duncan,Republican,White,0.68
1772,3,Jeff Duncan,Republican,White,0.68
1773,3,Jeff Duncan,Republican,White,0.68
1774,3,Jeff Duncan,Republican,White,0.68
1775,3,Jeff Duncan,Republican,White,0.68
1776,3,Jeff Duncan,Republican,White,0.68
1777,3,Jeff Duncan,Republican,White,0.68
1778,3,Jeff Duncan,Republican,White,0.68
1779,3,Jeff Duncan,Republican,White,0.68
1780,3,Jeff Duncan,Republican,White,0.68
1781,3,Jeff Duncan,Republican,White,0.68
1782,3,Jeff Duncan,Republican,White,0.68
1783,3,Jeff Duncan,Republican,White,0.68
1784,3,Jeff Duncan,Republican,White,0.68
1785,3,Jeff Duncan,Republican,White,0.68
1786,3,Jeff Duncan,Republican,White,0.68
1787,3,Jeff Duncan,Republican,White,0.68
1788,3,Jeff Duncan,Republican,White,0.68
1789,3,Jeff Duncan,Republican,White,0.68
1790,3,Jeff Duncan,Republican,White,0.68
1791,3,Jeff Duncan,Republican,White,0.68
1792,3,Jeff Duncan,Republican,White,0.68
1793,3,Jeff Duncan,Republican,White,0.68
1794,3,Jeff Duncan,Republican,White,0.68
1795,3,Jeff Duncan,Republican,White,0.68
1796,3,Jeff Duncan,Republican,White,0.68
1797,3,Jeff Duncan,Republican,White,0.68
1798,3,Jeff Duncan,Republican,White,0.68
1799,3,Jeff Duncan,Republican,White,0.68
1800,3,Jeff Duncan,Republican,White,0.68
1801,3,Jeff Duncan,Republican,White,0.68
1802,3,Jeff Duncan,Republican,White,0.68
1803,3,Jeff Duncan,Republican,White,0.68
1804,3,Jeff Duncan,Republican,White,0.68
1805,3,Jeff Duncan,Republican,White,0.68
1806,3,Jeff Duncan,Republican,White,0.68
1807,3,Jeff Duncan,Republican,White,0.68
1808,3,Jeff Duncan,Republican,White,0.68
1809,3,Jeff Duncan,Republican,White,0.68
1810,3,Jeff Duncan,Republican,White,0.68
1811,3,Jeff Duncan,Republican,White,0.68
1812,3,Jeff Duncan,Republican,White,0.68
1813,3,Jeff Duncan,Republican,White,0.68
1814,3,Jeff Duncan,Republican,White,0.68
1815,3,Jeff Duncan,Republican,White,0.68
1816,3,Jeff Duncan,Republican,White,0.68
1817,3,Jeff Duncan,Republican,White,0.68
1818,3,Jeff Duncan,Republican,White,0.68
1819,3,Jeff Duncan,Republican,White,0.68
1820,3,Jeff Duncan,Republican,White,0.68
1821,3,Jeff Duncan,Republican,White,0.68
1822,3,Jeff Duncan,Republican,White,0.68
1823,3,Jeff Duncan,Republican,White,0.68
1824,3,Jeff Duncan,Republican,White,0.68
1825,3,Jeff Duncan,Republican,White,0.68
1826,3,Jeff Duncan,Republican,White,0.68
1827,2,Joe Wilson,Republican,White,0.6
1828,6,Jim Clyburn,Democrat,Black,0.65
1829,2,Joe Wilson,Republican,White,0.6
1830,2,Joe Wilson,Republican,White,0.6
1831,6,Jim Clyburn,Democrat,Black,0.65
1832,6,Jim Clyburn,Democrat,Black,0.65
1833,2,Joe Wilson,Republican,White,0.6
1834,2,Joe Wilson,Republican,White,0.6
1835,2,Joe Wilson,Republican,White,0.6
1836,2,Joe Wilson,Republican,White,0.6
1837,2,Joe Wilson,Republican,White,0.6
1838,2,Joe Wilson,Republican,White,0.6
1839,2,Joe Wilson,Republican,White,0.6
1840,2,Joe Wilson,Republican,White,0.6
1841,6,Jim Clyburn,Democrat,Black,0.65
1842,6,Jim Clyburn,Democrat,Black,0.65
1843,2,Joe Wilson,Republican,White,0.6
1844,6,Jim Clyburn,Democrat,Black,0.65
1845,6,Jim Clyburn,Democrat,Black,0.65
1846,2,Joe Wilson,Republican,White,0.6
1847,2,Joe Wilson,Republican,White,0.6
1848,2,Joe Wilson,Republican,White,0.6
1849,2,Joe Wilson,Republican,White,0.6
1850,2,Joe Wilson,Republican,White,0.6
1851,6,Jim Clyburn,Democrat,Black,0.65
1852,6,Jim Clyburn,Democrat,Black,0.65
1853,2,Joe Wilson,Republican,White,0.6
1854,6,Jim Clyburn,Democrat,Black,0.65
1855,6,Jim Clyburn,Democrat,Black,0.65
1856,2,Joe Wilson,Republican,White,0.6
1857,2,Joe Wilson,Republican,White,0.6
1858,6,Jim Clyburn,Democrat,Black,0.65
1859,6,Jim Clyburn,Democrat,Black,0.65
1860,6,Jim Clyburn,Democrat,Black,0.65
1861,2,Joe Wilson,Republican,White,0.6
1862,6,Jim Clyburn,Democrat,Black,0.65
1863,2,Joe Wilson,Republican,White,0.6
1864,2,Joe Wilson,Republican,White,0.6
1865,6,Jim Clyburn,Democrat,Black,0.65
1866,6,Jim Clyburn,Democrat,Black,0.65
1867,6,Jim Clyburn,Democrat,Black,0.65
1868,6,Jim Clyburn,Democrat,Black,0.65
1869,6,Jim Clyburn,Democrat,Black,0.65
1870,6,Jim Clyburn,Democrat,Black,0.65
1871,6,Jim Clyburn,Democrat,Black,0.65
1872,2,Joe Wilson,Republican,White,0.6
1873,6,Jim Clyburn,Democrat,Black,0.65
1874,6,Jim Clyburn,Democrat,Black,0.65
1875,2,Joe Wilson,Republican,White,0.6
1876,6,Jim Clyburn,Democrat,Black,0.65
1877,2,Joe Wilson,Republican,White,0.6
1878,6,Jim Clyburn,Democrat,Black,0.65
1879,6,Jim Clyburn,Democrat,Black,0.65
1880,2,Joe Wilson,Republican,White,0.6
1881,6,Jim Clyburn,Democrat,Black,0.65
1882,2,Joe Wilson,Republican,White,0.6
1883,6,Jim Clyburn,Democrat,Black,0.65
1884,2,Joe Wilson,Republican,White,0.6
1885,6,Jim Clyburn,Democrat,Black,0.65
1886,2,Joe Wilson,Republican,White,0.6
1887,2,Joe Wilson,Republican,White,0.6
1888,2,Joe Wilson,Republican,White,0.6
1889,2,Joe Wilson,Republican,White,0.6
1890,2,Joe Wilson,Republican,White,0.6
1891,2,Joe Wilson,Republican,White,0.6
1892,2,Joe Wilson,Republican,White,0.6
1893,2,Joe Wilson,Republican,White,0.6
1894,6,Jim Clyburn,Democrat,Black,0.65
1895,2,Joe Wilson,Republican,White,0.6
1896,6,Jim Clyburn,Democrat,Black,0.65
1897,2,Joe Wilson,Republican,White,0.6
1898,2,Joe Wilson,Republican,White,0.6
1899,2,Joe Wilson,Republican,White,0.6
1900,2,Joe Wilson,Republican,White,0.6
1901,2,Joe Wilson,Republican,White,0.6
1902,2,Joe Wilson,Republican,White,0.6
1903,2,Joe Wilson,Republican,White,0.6
1904,6,Jim Clyburn,Democrat,Black,0.65
1905,6,Jim Clyburn,Democrat,Black,0.65
1906,6,Jim Clyburn,Democrat,Black,0.65
1907,6,Jim Clyburn,Democrat,Black,0.65
1908,2,Joe Wilson,Republican,White,0.6
1909,5,Ralph Norman,Republican,White,0.59
1910,2,Joe Wilson,Republican,White,0.6
1911,2,Joe Wilson,Republican,White,0.6
1912,2,Joe Wilson,Republican,White,0.6
1913,2,Joe Wilson,Republican,White,0.6
1914,2,Joe Wilson,Republican,White,0.6
1915,6,Jim Clyburn,Democrat,Black,0.65
1916,6,Jim Clyburn,Democrat,Black,0.65
1917,2,Joe Wilson,Republican,White,0.6
1918,2,Joe Wilson,Republican,White,0.6
1919,2,Joe Wilson,Republican,White,0.6
1920,2,Joe Wilson,Republican,White,0.6
1921,2,Joe Wilson,Republican,White,0.6
1922,6,Jim Clyburn,Democrat,Black,0.65
1923,2,Joe Wilson,Republican,White,0.6
1924,6,Jim Clyburn,Democrat,Black,0.65
1925,2,Joe Wilson,Republican,White,0.6
1926,2,Joe Wilson,Republican,White,0.6
1927,2,Joe Wilson,Republican,White,0.6
1928,2,Joe Wilson,Republican,White,0.6
1929,6,Jim Clyburn,Democrat,Black,0.65
1930,2,Joe Wilson,Republican,White,0.6
1931,2,Joe Wilson,Republican,White,0.6
1932,6,Jim Clyburn,Democrat,Black,0.65
1933,2,Joe Wilson,Republican,White,0.6
1934,6,Jim Clyburn,Democrat,Black,0.65
1935,2,Joe Wilson,Republican,White,0.6
1936,6,Jim Clyburn,Democrat,Black,0.65
1937,6,Jim Clyburn,Democrat,Black,0.65
1938,6,Jim Clyburn,Democrat,Black,0.65
1939,6,Jim Clyburn,Democrat,Black,0.65
1940,6,Jim Clyburn,Democrat,Black,0.65
1941,6,Jim Clyburn,Democrat,Black,0.65
1942,6,Jim Clyburn,Democrat,Black,0.65
1943,6,Jim Clyburn,Democrat,Black,0.65
1944,6,Jim Clyburn,Democrat,Black,0.65
1945,2,Joe Wilson,Republican,White,0.6
1946,2,Joe Wilson,Republican,White,0.6
1947,6,Jim Clyburn,Democrat,Black,0.65
1948,6,Jim Clyburn,Democrat,Black,0.65
1949,6,Jim Clyburn,Democrat,Black,0.65
1950,6,Jim Clyburn,Democrat,Black,0.65
1951,6,Jim Clyburn,Democrat,Black,0.65
1952,6,Jim Clyburn,Democrat,Black,0.65
1953,6,Jim Clyburn,Democrat,Black,0.65
1954,2,Joe Wilson,Republican,White,0.6
1955,2,Joe Wilson,Republican,White,0.6
1956,2,Joe Wilson,Republican,White,0.6
1957,6,Jim Clyburn,Democrat,Black,0.65
1958,6,Jim Clyburn,Democrat,Black,0.65
1959,6,Jim Clyburn,Democrat,Black,0.65
1960,6,Jim Clyburn,Democrat,Black,0.65
1961,6,Jim Clyburn,Democrat,Black,0.65
1962,6,Jim Clyburn,Democrat,Black,0.65
1963,6,Jim Clyburn,Democrat,Black,0.65
1964,6,Jim Clyburn,Democrat,Black,0.65
1965,6,Jim Clyburn,Democrat,Black,0.65
1966,6,Jim Clyburn,Democrat,Black,0.65
1967,6,Jim Clyburn,Democrat,Black,0.65
1968,6,Jim Clyburn,Democrat,Black,0.65
1969,6,Jim Clyburn,Democrat,Black,0.65
1970,6,Jim Clyburn,Democrat,Black,0.65
1971,6,Jim Clyburn,Democrat,Black,0.65
1972,6,Jim Clyburn,Democrat,Black,0.65
1973,2,Joe Wilson,Republican,White,0.6
1974,2,Joe Wilson,Republican,White,0.6
1975,2,Joe Wilson,Republican,White,0.6
1976,3,Jeff Duncan,Republican,White,0.68
1977,3,Jeff Duncan,Republican,White,0.68
1978,3,Jeff Duncan,Republican,White,0.68
1979,3,Jeff Duncan,Republican,White,0.68
1980,3,Jeff Duncan,Republican,White,0.68
1981,3,Jeff Duncan,Republican,White,0.68
1982,3,Jeff Duncan,Republican,White,0.68
1983,3,Jeff Duncan,Republican,White,0.68
1984,3,Jeff Duncan,Republican,White,0.68
1985,3,Jeff Duncan,Republican,White,0.68
1986,3,Jeff Duncan,Republican,White,0.68
1987,3,Jeff Duncan,Republican,White,0.68
1988,3,Jeff Duncan,Republican,White,0.68
1989,4,William Timmons,Republican,White,0.62
1990,4,William Timmons,Republican,White,0.62
1991,4,William Timmons,Republican,White,0.62
1992,4,William Timmons,Republican,White,0.62
1993,4,William Timmons,Republican,White,0.62
1994,4,William Timmons,Republican,White,0.62
1995,4,William Timmons,Republican,White,0.62
1996,4,William Timmons,Republican,White,0.62
1997,4,William Timmons,Republican,White,0.62
1998,4,William Timmons,Republican,White,0.62
1999,4,William Timmons,Republican,White,0.62
2000,5,Ralph Norman,Republican,White,0.59
2001,4,William Timmons,Republican,White,0.62
2002,5,Ralph Norman,Republican,White,0.59
2003,5,Ralph Norman,Republican,White,0.59
2004,4,William Timmons,Republican,White,0.62
2005,4,William Timmons,Republican,White,0.62
2006,4,William Timmons,Republican,White,0.62
2007,5,Ralph Norman,Republican,White,0.59
2008,5,Ralph Norman,Republican,White,0.59
2009,5,Ralph Norman,Republican,White,0.59
2010,4,William Timmons,Republican,White,0.62
2011,4,William Timmons,Republican,White,0.62
2012,5,Ralph Norman,Republican,White,0.59
2013,5,Ralph Norman,Republican,White,0.59
2014,4,William Timmons,Republican,White,0.62
2015,4,William Timmons,Republican,White,0.62
2016,4,William Timmons,Republican,White,0.62
2017,4,William Timmons,Republican,White,0.62
2018,5,Ralph Norman,Republican,White,0.59
2019,4,William Timmons,Republican,White,0.62
2020,5,Ralph Norman,Republican,White,0.59
2021,4,William Timmons,Republican,White,0.62
2022,4,William Timmons,Republican,White,0.62
2023,4,William Timmons,Republican,White,0.62
2024,4,William Timmons,Republican,White,0.62
2025,4,William Timmons,Republican,White,0.62
2026,4,William Timmons,Republican,White,0.62
2027,4,William Timmons,Republican,White,0.62
2028,4,William Timmons,Republican,White,0.62
2029,4,William Timmons,Republican,White,0.62
2030,4,William Timmons,Republican,White,0.62
2031,4,William Timmons,Republican,White,0.62
2032,4,William Timmons,Republican,White,0.62
2033,4,William Timmons,Republican,White,0.62
2034,4,William Timmons,Republican,White,0.62
2035,4,William Timmons,Republican,White,0.62
2036,4,William Timmons,Republican,White,0.62
2037,4,William Timmons,Republican,White,0.62
2038,4,William Timmons,Republican,White,0.62
2039,4,William Timmons,Republican,White,0.62
2040,4,William Timmons,Republican,White,0.62
2041,4,William Timmons,Republican,White,0.62
2042,4,William Timmons,Republican,White,0.62
2043,4,William Timmons,Republican,White,0.62
2044,4,William Timmons,Republican,White,0.62
2045,4,William Timmons,Republican,White,0.62
2046,4,William Timmons,Republican,White,0.62
2047,4,William Timmons,Republican,White,0.62
2048,5,Ralph Norman,Republican,White,0.59
2049,4,William Timmons,Republican,White,0.62
2050,4,William Timmons,Republican,White,0.62
2051,4,William Timmons,Republican,White,0.62
2052,4,William Timmons,Republican,White,0.62
2053,4,William Timmons,Republican,White,0.62
2054,4,William Timmons,Republican,White,0.62
2055,5,Ralph Norman,Republican,White,0.59
2056,4,William Timmons,Republican,White,0.62
2057,4,William Timmons,Republican,White,0.62
2058,4,William Timmons,Republican,White,0.62
2059,4,William Timmons,Republican,White,0.62
2060,4,William Timmons,Republican,White,0.62
2061,4,William Timmons,Republican,White,0.62
2062,4,William Timmons,Republican,White,0.62
2063,5,Ralph Norman,Republican,White,0.59
2064,5,Ralph Norman,Republican,White,0.59
2065,4,William Timmons,Republican,White,0.62
2066,4,William Timmons,Republican,White,0.62
2067,5,Ralph Norman,Republican,White,0.59
2068,4,William Timmons,Republican,White,0.62
2069,4,William Timmons,Republican,White,0.62
2070,4,William Timmons,Republican,White,0.62
2071,4,William Timmons,Republican,White,0.62
2072,4,William Timmons,Republican,White,0.62
2073,4,William Timmons,Republican,White,0.62
2074,5,Ralph Norman,Republican,White,0.59
2075,4,William Timmons,Republican,White,0.62
2076,4,William Timmons,Republican,White,0.62
2077,4,William Timmons,Republican,White,0.62
2078,4,William Timmons,Republican,White,0.62
2079,4,William Timmons,Republican,White,0.62
2080,5,Ralph Norman,Republican,White,0.59
2081,4,William Timmons,Republican,White,0.62
2082,4,William Timmons,Republican,White,0.62
2083,4,William Timmons,Republican,White,0.62
2084,4,William Timmons,Republican,White,0.62
2085,4,William Timmons,Republican,White,0.62
2086,5,Ralph Norman,Republican,White,0.59
2087,4,William Timmons,Republican,White,0.62
2088,4,William Timmons,Republican,White,0.62
2089,4,William Timmons,Republican,White,0.62
2090,4,William Timmons,Republican,White,0.62
2091,4,William Timmons,Republican,White,0.62
2092,4,William Timmons,Republican,White,0.62
2093,4,William Timmons,Republican,White,0.62
2094,4,William Timmons,Republican,White,0.62
2095,4,William Timmons,Republican,White,0.62
2096,4,William Timmons,Republican,White,0.62
2097,5,Ralph Norman,Republican,White,0.59
2098,4,William Timmons,Republican,White,0.62
2099,4,William Timmons,Republican,White,0.62
2100,4,William Timmons,Republican,White,0.62
2101,6,Jim Clyburn,Democrat,Black,0.65
2102,5,Ralph Norman,Republican,White,0.59
2103,5,Ralph Norman,Republican,White,0.59
2104,5,Ralph Norman,Republican,White,0.59
2105,5,Ralph Norman,Republican,White,0.59
2106,5,Ralph Norman,Republican,White,0.59
2107,6,Jim Clyburn,Democrat,Black,0.65
2108,5,Ralph Norman,Republican,White,0.59
2109,5,Ralph Norman,Republican,White,0.59
2110,5,Ralph Norman,Republican,White,0.59
2111,5,Ralph Norman,Republican,White,0.59
2112,5,Ralph Norman,Republican,White,0.59
2113,5,Ralph Norman,Republican,White,0.59
2114,5,Ralph Norman,Republican,White,0.59
2115,5,Ralph Norman,Republican,White,0.59
2116,5,Ralph Norman,Republican,White,0.59
2117,6,Jim Clyburn,Democrat,Black,0.65
2118,5,Ralph Norman,Republican,White,0.59
2119,5,Ralph Norman,Republican,White,0.59
2120,6,Jim Clyburn,Democrat,Black,0.65
2121,6,Jim Clyburn,Democrat,Black,0.65
2122,6,Jim Clyburn,Democrat,Black,0.65
2123,5,Ralph Norman,Republican,White,0.59
2124,6,Jim Clyburn,Democrat,Black,0.65
2125,6,Jim Clyburn,Democrat,Black,0.65
2126,5,Ralph Norman,Republican,White,0.59
2127,5,Ralph Norman,Republican,White,0.59
2128,5,Ralph Norman,Republican,White,0.59
2129,6,Jim Clyburn,Democrat,Black,0.65
2130,5,Ralph Norman,Republican,White,0.59
2131,5,Ralph Norman,Republican,White,0.59
2132,5,Ralph Norman,Republican,White,0.59
2133,5,Ralph Norman,Republican,White,0.59
2134,5,Ralph Norman,Republican,White,0.59
2135,5,Ralph Norman,Republican,White,0.59
2136,6,Jim Clyburn,Democrat,Black,0.65
2137,6,Jim Clyburn,Democrat,Black,0.65
2138,5,Ralph Norman,Republican,White,0.59
2139,5,Ralph Norman,Republican,White,0.59
2140,6,Jim Clyburn,Democrat,Black,0.65
2141,5,Ralph Norman,Republican,White,0.59
2142,6,Jim Clyburn,Democrat,Black,0.65
2143,5,Ralph Norman,Republican,White,0.59
2144,5,Ralph Norman,Republican,White,0.59
2145,6,Jim Clyburn,Democrat,Black,0.65
2146,6,Jim Clyburn,Democrat,Black,0.65
2147,5,Ralph Norman,Republican,White,0.59
2148,6,Jim Clyburn,Democrat,Black,0.65
2149,5,Ralph Norman,Republican,White,0.59
2150,6,Jim Clyburn,Democrat,Black,0.65
2151,5,Ralph Norman,Republican,White,0.59
2152,5,Ralph Norman,Republican,White,0.59
2153,5,Ralph Norman,Republican,White,0.59
2154,6,Jim Clyburn,Democrat,Black,0.65
2155,5,Ralph Norman,Republican,White,0.59
2156,6,Jim Clyburn,Democrat,Black,0.65
2157,6,Jim Clyburn,Democrat,Black,0.65
2158,5,Ralph Norman,Republican,White,0.59
2159,5,Ralph Norman,Republican,White,0.59
2160,5,Ralph Norman,Republican,White,0.59
2161,5,Ralph Norman,Republican,White,0.59
2162,5,Ralph Norman,Republican,White,0.59
2163,5,Ralph Norman,Republican,White,0.59
2164,5,Ralph Norman,Republican,White,0.59
2165,5,Ralph Norman,Republican,White,0.59
2166,5,Ralph Norman,Republican,White,0.59
2167,5,Ralph Norman,Republican,White,0.59
2168,5,Ralph Norman,Republican,White,0.59
2169,5,Ralph Norman,Republican,White,0.59
2170,5,Ralph Norman,Republican,White,0.59
2171,5,Ralph Norman,Republican,White,0.59
2172,5,Ralph Norman,Republican,White,0.59
2173,5,Ralph Norman,Republican,White,0.59
2174,5,Ralph Norman,Republican,White,0.59
2175,5,Ralph Norman,Republican,White,0.59
2176,5,Ralph Norman,Republican,White,0.59
2177,5,Ralph Norman,Republican,White,0.59
2178,5,Ralph Norman,Republican,White,0.59
2179,5,Ralph Norman,Republican,White,0.59
2180,6,Jim Clyburn,Democrat,Black,0.65
2181,6,Jim Clyburn,Democrat,Black,0.65
2182,6,Jim Clyburn,Democrat,Black,0.65
2183,6,Jim Clyburn,Democrat,Black,0.65
2184,6,Jim Clyburn,Democrat,Black,0.65
2185,6,Jim Clyburn,Democrat,Black,0.65
2186,6,Jim Clyburn,Democrat,Black,0.65
2187,6,Jim Clyburn,Democrat,Black,0.65
2188,6,Jim Clyburn,Democrat,Black,0.65
2189,6,Jim Clyburn,Democrat,Black,0.65
2190,6,Jim Clyburn,Democrat,Black,0.65
2191,6,Jim Clyburn,Democrat,Black,0.65
2192,6,Jim Clyburn,Democrat,Black,0.65
2193,6,Jim Clyburn,Democrat,Black,0.65
2194,6,Jim Clyburn,Democrat,Black,0.65
2195,6,Jim Clyburn,Democrat,Black,0.65
2196,6,Jim Clyburn,Democrat,Black,0.65
2197,6,Jim Clyburn,Democrat,Black,0.65
2198,6,Jim Clyburn,Democrat,Black,0.65
2199,6,Jim Clyburn,Democrat,Black,0.65
2200,6,Jim Clyburn,Democrat,Black,0.65
2201,6,Jim Clyburn,Democrat,Black,0.65
2202,6,Jim Clyburn,Democrat,Black,0.65
2203,6,Jim Clyburn,Democrat,Black,0.65
2204,6,Jim Clyburn,Democrat,Black,0.65
2205,6,Jim Clyburn,Democrat,Black,0.65
2206,6,Jim Clyburn,Democrat,Black,0.65
2207,6,Jim Clyburn,Democrat,Black,0.65
2208,5,Ralph Norman,Republican,White,0.59
2209,5,Ralph Norman,Republican,White,0.59
2210,5,Ralph Norman,Republican,White,0.59
2211,5,Ralph Norman,Republican,White,0.59
2212,5,Ralph Norman,Republican,White,0.59
2213,5,Ralph Norman,Republican,White,0.59
2214,5,Ralph Norman,Republican,White,0.59
2215,5,Ralph Norman,Republican,White,0.59
2216,5,Ralph Norman,Republican,White,0.59
2217,5,Ralph Norman,Republican,White,0.59
2218,5,Ralph Norman,Republican,White,0.59
2219,5,Ralph Norman,Republican,White,0.59
2220,5,Ralph Norman,Republican,White,0.59
2221,5,Ralph Norman,Republican,White,0.59
2222,5,Ralph Norman,Republican,White,0.59
2223,5,Ralph Norman,Republican,White,0.59
2224,5,Ralph Norman,Republican,White,0.59
2225,5,Ralph Norman,Republican,White,0.59
2226,5,Ralph Norman,Republican,White,0.59
2227,5,Ralph Norman,Republican,White,0.59
2228,5,Ralph Norman,Republican,White,0.59
2229,5,Ralph Norman,Republican,White,0.59
2230,5,Ralph Norman,Republican,White,0.59
2231,5,Ralph Norman,Republican,White,0.59
2232,5,Ralph Norman,Republican,White,0.59
2233,5,Ralph Norman,Republican,White,0.59
2234,5,Ralph Norman,Republican,White,0.59
2235,5,Ralph Norman,Republican,White,0.59
2236,5,Ralph Norman,Republican,White,0.59
2237,5,Ralph Norman,Republican,White,0.59
2238,5,Ralph Norman,Republican,White,0.59
2239,5,Ralph Norman,Republican,White,0.59
2240,5,Ralph Norman,Republican,White,0.59
2241,5,Ralph Norman,Republican,White,0.59
2242,5,Ralph Norman,Republican,White,0.59
2243,5,Ralph Norman,Republican,White,0.59
2244,5,Ralph Norman,Republican,White,0.59
2245,5,Ralph Norman,Republican,White,0.59
2246,5,Ralph Norman,Republican,White,0.59
2247,5,Ralph Norman,Republican,White,0.59
2248,5,Ralph Norman,Republican,White,0.59
2249,5,Ralph Norman,Republican,White,0.59
2250,5,Ralph Norman,Republican,White,0.59
2251,5,Ralph Norman,Republican,White,0.59
2252,5,Ralph Norman,Republican,White,0.59
2253,5,Ralph Norman,Republican,White,0.59
2254,5,Ralph Norman,Republican,White,0.59
2255,5,Ralph Norman,Republican,White,0.59
2256,5,Ralph Norman,Republican,White,0.59
2257,5,Ralph Norman,Republican,White,0.59
2258,5,Ralph Norman,Republican,White,0.59
2259,5,Ralph Norman,Republican,White,0.59
2260,5,Ralph Norman,Republican,White,0.59
2261,5,Ralph Norman,Republican,White,0.59
2262,5,Ralph Norman,Republican,White,0.59
2263,5,Ralph Norman,Republican,White,0.59
2264,5,Ralph Norman,Republican,White,0.59
2265,5,Ralph Norman,Republican,White,0.59
2266,5,Ralph Norman,Republican,White,0.59
2267,5,Ralph Norman,Republican,White,0.59
2268,5,Ralph Norman,Republican,White,0.59
2269,5,Ralph Norman,Republican,White,0.59
2270,5,Ralph Norman,Republican,White,0.59
2271,5,Ralph Norman,Republican,White,0.59
2272,5,Ralph Norman,Republican,White,0.59
2273,5,Ralph Norman,Republican,White,0.59
2274,5,Ralph Norman,Republican,White,0.59
2275,5,Ralph Norman,Republican,White,0.59
2276,5,Ralph Norman,Republican,White,0.59
2277,5,Ralph Norman,Republican,White,0.59
2278,5,Ralph Norman,Republican,White,0.59
2279,5,Ralph Norman,Republican,White,0.59
2280,5,Ralph Norman,Republican,White,0.59
2281,5,Ralph Norman,Republican,White,0.59
2282,5,Ralph Norman,Republican,White,0.59
2283,5,Ralph Norman,Republican,White,0.59
2284,5,Ralph Norman,Republican,White,0.59
2285,5,Ralph Norman,Republican,White,0.59
2286,5,Ralph Norman,Republican,White,0.59
2287,5,Ralph Norman,Republican,White,0.59
2288,5,Ralph Norman,Republican,White,0.59
2289,5,Ralph Norman,Republican,White,0.59
2290,5,Ralph Norman,Republican,White,0.59
2291,5,Ralph Norman,Republican,White,0.59
2292,5,Ralph Norman,Republican,White,0.59
2293,5,Ralph Norman,Republican,White,0.59
2294,5,Ralph Norman,Republican,White,0.59
2295,5,Ralph Norman,Republican,White,0.59
2296,5,Ralph Norman,Republican,White,0.59
2297,5,Ralph Norman,Republican,White,0.59
2298,5,Ralph Norman,Republican,White,0.59
2299,5,Ralph Norman,Republican,White,0.59
2300,5,Ralph Norman,Republican,White,0.59
2301,5,Ralph Norman,Republican,White,0.59
2302,5,Ralph Norman,Republican,White,0.59
2303,5,Ralph Norman,Republican,White,0.59
2304,5,Ralph Norman,Republican,White,0.59
2305,5,Ralph Norman,Republican,White,0.59
2306,5,Ralph Norman,Republican,White,0.59
2307,5,Ralph Norman,Republican,White,0.59
